id,amount,fee,target_feerate,real_feerate,algorithm,input_count,negative_effective_valued_utxos,output_count,change_amount,utxo_count_before_payment,utxo_count_after_payment,waste_score
2848,19465217800,,58.269,,failed,,12,,,1468,1468,
2849,19466227800,,68.016,,failed,,15,,,1468,1468,
2850,19467237800,,84.686,,failed,,15,,,1468,1468,
2851,19467747800,,63.162,,failed,,13,,,1478,1478,
2852,19468257800,,62.197,,failed,,13,,,1478,1478,
2853,19568257800,,64.211,,failed,,13,,,1478,1478,
2854,19668257800,,63.282,,failed,,13,,,1478,1478,
2855,19678267800,,57.678,,failed,,12,,,1482,1482,
2856,19682277800,,90.895,,failed,,15,,,1482,1482,
2857,19702277800,,104.547005,,failed,,15,,,1485,1485,
2858,19702411000,,115.242,,failed,,16,,,1485,1485,
2859,19703627600,,220.606,,failed,,18,,,1486,1486,
2860,19707658700,,251.486,,failed,,19,,,1486,1486,
2861,19708958400,,273.466,,failed,,19,,,1486,1486,
2862,19708978400,,294.225,,failed,,19,,,1486,1486,
2863,19811062600,,248.30598,,failed,,19,,,1491,1491,
2864,19821675400,,224.177,,failed,,18,,,1493,1493,
2865,19823985400,,113.413,,failed,,16,,,1494,1494,
2866,19826795400,,111.45599,,failed,,16,,,1494,1494,
2867,19832295400,,106.026,,failed,,15,,,1494,1494,
2868,19832805400,,69.982,,failed,,15,,,1497,1497,
2869,19833813300,,72.125,,failed,,15,,,1497,1497,
2870,19834433300,,60.277,,failed,,13,,,1497,1497,
2871,19837666200,,42.358,,failed,,11,,,1498,1498,
2872,19856515200,,31.269001,,failed,,11,,,1498,1498,
2873,19907385400,,64.261,,failed,,13,,,1500,1500,
2874,19987395400,,70.112,,failed,,15,,,1500,1500,
2875,19991449000,,61.704,,failed,,13,,,1503,1503,
2876,19992459000,,97.922005,,failed,,15,,,1503,1503,
2877,20092459000,,109.42,,failed,,15,,,1503,1503,
2878,20094769000,,71.673004,,failed,,15,,,1506,1506,
2879,20095779000,,70.672,,failed,,15,,,1506,1506,
2880,20095889000,,128.23,,failed,,16,,,1516,1516,
2881,20096279200,,122.835,,failed,,16,,,1516,1516,
2882,20146279200,,122.621,,failed,,16,,,1516,1516,
2883,20196289200,,108.565994,,failed,,15,,,1522,1522,
2884,20239222000,,70.348,,failed,,15,,,1522,1522,
2885,20239522000,,82.090996,,failed,,15,,,1523,1523,
2886,20241921200,,1.495,,failed,,11,,,1527,1527,
2887,20261931200,,1.567,,failed,,11,,,1527,1527,
2888,20262841200,,6.764,,failed,,11,,,1527,1527,
2889,20263851200,,6.222,,failed,,11,,,1530,1530,
2890,20264809900,,2.7879999,,failed,,11,,,1530,1530,
2891,20268218400,,2.9259999,,failed,,11,,,1530,1530,
2892,20278218400,,4.6460004,,failed,,11,,,1531,1531,
2893,20278728400,,4.025,,failed,,11,,,1534,1534,
2894,20280738400,,6.7530003,,failed,,11,,,1537,1537,
2895,20300738400,,10.498,,failed,,11,,,1538,1538,
2896,20320738400,,10.539,,failed,,11,,,1538,1538,
2897,20340738400,,2.392,,failed,,11,,,1538,1538,
2898,20360738400,,6.4480004,,failed,,11,,,1538,1538,
2899,20380738400,,10.103,,failed,,11,,,1538,1538,
2900,20400738400,,8.056999,,failed,,11,,,1538,1538,
2901,20420738400,,3.422,,failed,,11,,,1541,1541,
2902,20435738400,,1.573,,failed,,11,,,1541,1541,
2903,20535748400,,2.119,,failed,,11,,,1542,1542,
2904,20537258400,,2.215,,failed,,11,,,1545,1545,
2905,20538628400,,20.127,,failed,,11,,,1547,1547,
2906,20558628400,,12.831,,failed,,11,,,1550,1550,
2907,20559138400,,25.26,,failed,,11,,,1558,1558,
2908,20619148400,,18.578,,failed,,11,,,1561,1561,
2909,20639158400,,16.808,,failed,,11,,,1561,1561,
2910,20649158400,,24.157999,,failed,,11,,,1565,1565,
2911,20651268400,,19.09,,failed,,11,,,1565,1565,
2912,20652628400,,12.449,,failed,,11,,,1565,1565,
2913,20672628400,,12.827,,failed,,11,,,1565,1565,
2914,20692628400,,16.547,,failed,,11,,,1565,1565,
2915,20712628400,,20.258001,,failed,,11,,,1565,1565,
2916,20732628400,,22.366999,,failed,,11,,,1565,1565,
2917,20732741900,,18.471,,failed,,11,,,1565,1565,
2918,20732781900,,12.415,,failed,,11,,,1565,1565,
2919,20733381900,,5.794,,failed,,11,,,1565,1565,
2920,20736391900,,4.6280003,,failed,,11,,,1570,1570,
2921,20743891900,,2.2680001,,failed,,11,,,1570,1570,
2922,20748901900,,99.37,,failed,,15,,,1580,1580,
2923,20749023000,,96.578,,failed,,15,,,1583,1583,
2924,20751033000,,92.693,,failed,,15,,,1583,1583,
2925,20753543000,,90.717,,failed,,15,,,1585,1585,
2926,21104538200,,33.519,,failed,,11,,,1587,1587,
2927,21107048200,,50.722,,failed,,11,,,1589,1589,
2928,21107648200,,54.847,,failed,,12,,,1589,1589,
2929,21112668200,,50.953003,,failed,,11,,,1590,1590,
2930,21113178200,,45.05,,failed,,11,,,1590,1590,
2931,21153911500,,63.805004,,failed,,13,,,1590,1590,
2932,21155421500,,36.592,,failed,,11,,,1594,1594,
2933,21158531500,,35.674,,failed,,11,,,1594,1594,
2934,21161831500,,39.534,,failed,,11,,,1596,1596,
2935,21166386500,,92.846,,failed,,15,,,1605,1605,
2936,21167886500,,78.387,,failed,,15,,,1605,1605,
2937,21209552400,,78.774,,failed,,15,,,1605,1605,
2938,21210243000,,115.449005,,failed,,16,,,1605,1605,
2939,21210643000,,141.982,,failed,,16,,,1605,1605,
2940,21212163000,,118.174995,,failed,,16,,,1607,1607,
2941,21450696300,,120.93301,,failed,,16,,,1607,1607,
2942,21451234800,,119.4,,failed,,16,,,1609,1609,
2943,21451790800,,130.697,,failed,,16,,,1610,1610,
2944,21457790800,,106.066,,failed,,15,,,1611,1611,
2945,21458300800,,131.45401,,failed,,16,,,1612,1612,
2946,21459300800,,179.649,,failed,,17,,,1616,1616,
2947,21479300900,,167.911,,failed,,16,,,1617,1617,
2948,21480300900,,86.536,,failed,,15,,,1617,1617,
2949,21480900900,,66.242,,failed,,15,,,1617,1617,
2950,21481050900,,93.607,,failed,,15,,,1630,1630,
2951,21481150900,,91.159,,failed,,15,,,1630,1630,
2952,21498150900,,74.893,,failed,,15,,,1632,1632,
2953,21548150900,,104.51199,,failed,,15,,,1632,1632,
2954,21709865400,,116.731995,,failed,,16,,,1632,1632,
2955,21711865400,,131.373,,failed,,16,,,1632,1632,
2956,21712865400,,85.52,,failed,,15,,,1634,1634,
2957,21862865400,,75.631004,,failed,,15,,,1634,1634,
2958,21867875400,,63.053,,failed,,13,,,1635,1635,
2959,21878185400,,62.329002,,failed,,13,,,1635,1635,
2960,21878995400,,42.388,,failed,,11,,,1638,1638,
2961,21882005400,,38.091,,failed,,11,,,1642,1642,
2962,21884855800,,42.058002,,failed,,11,,,1642,1642,
2963,21890358200,,43.413,,failed,,11,,,1642,1642,
2964,21900458200,,54.736,,failed,,12,,,1644,1644,
2965,21905468200,,48.64,,failed,,11,,,1645,1645,
2966,21907268200,,41.16,,failed,,11,,,1647,1647,
2967,21908268200,,32.73,,failed,,11,,,1655,1655,
2968,21913440800,,63.631996,,failed,,13,,,1658,1658,
2969,21918450800,,59.120003,,failed,,13,,,1658,1658,
2970,21927454800,,42.81,,failed,,11,,,1662,1662,
2971,21928964800,,34.981,,failed,,11,,,1664,1664,
2972,21932164800,,31.948,,failed,,11,,,1668,1668,
2973,21936174800,362489,10.071,10.071027,select_sorted,1670,11,1,83814311,1670,1,2264.5774
2974,310000,575,11.003,11.004785,bnb,1,0,1,83503736,1,1,282.10352
2975,6000000,946,18.105,18.105263,bnb,1,0,1,77502790,1,1,527.1225
2976,300010000,1144,13.2560005,13.263768,bnb,3,0,1,26391646,7,5,470.536
2977,5010000,1059,20.259,20.267942,bnb,1,0,1,21380587,5,5,601.43555
2978,20000000,1039,19.878,19.885168,bnb,1,0,1,1379548,5,5,588.291
2979,20000000,,20.195,,failed,,0,,,5,5,
2980,40000000,,20.332,,failed,,0,,,5,5,
2981,40042000,,6.901,,failed,,0,,,5,5,
2982,60042000,,6.9909997,,failed,,0,,,5,5,
2983,80042000,,17.784,,failed,,0,,,7,7,
2984,80300900,,18.54,,failed,,0,,,14,14,
2985,81000900,2244,16.903,16.903955,bnb,3,0,1,1996856,17,14,720.35547
2986,320000,702,13.419001,13.435407,bnb,1,0,1,2317820,18,17,365.45554
2987,60010000,,19.105999,,failed,,0,,,17,17,
2988,61010000,,34.339,,failed,,0,,,17,17,
2989,80010000,,19.151,,failed,,0,,,17,17,
2990,100010000,,16.768,,failed,,0,,,18,18,
2991,100555000,,2.42,,failed,,0,,,18,18,
2992,120555000,,1.5719999,,failed,,0,,,18,18,
2993,146670000,,10.908999,,failed,,0,,,20,20,
2994,147050000,,7.2609997,,failed,,0,,,29,29,
2995,147070000,,1.638,,failed,,0,,,29,29,
2996,150070700,,6.3719997,,failed,,0,,,31,31,
2997,153414000,,9.354,,failed,,0,,,31,31,
2998,200563400,,18.952,,failed,,0,,,31,31,
2999,206627900,,23.485,,failed,,0,,,34,34,
3000,207133400,,24.061998,,failed,,0,,,34,34,
3001,208663400,,25.464,,failed,,0,,,36,36,
3002,209173400,,20.476,,failed,,0,,,36,36,
3003,210183400,,28.137001,,failed,,0,,,37,37,
3004,211595800,,30.14,,failed,,0,,,39,39,
3005,251605800,,26.974998,,failed,,0,,,39,39,
3006,351615800,,18.212,,failed,,0,,,43,43,
3007,451625800,,15.024,,failed,,0,,,43,43,
3008,551635800,,6.139,,failed,,0,,,43,43,
3009,651645800,,4.678,,failed,,0,,,43,43,
3010,651895800,,6.649,,failed,,0,,,43,43,
3011,657215800,,14.679999,,failed,,0,,,45,45,
3012,658225800,,12.868,,failed,,0,,,46,46,
3013,659235800,,7.0820003,,failed,,0,,,46,46,
3014,660245800,,13.378,,failed,,0,,,46,46,
3015,660345800,,27.451,,failed,,0,,,46,46,
3016,661025200,,1.8520001,,failed,,0,,,57,57,
3017,701035200,,11.671,,failed,,0,,,59,59,
3018,711045200,,4.744,,failed,,0,,,61,61,
3019,977665200,,4.432,,failed,,0,,,61,61,
3020,980175200,,4.446,,failed,,0,,,69,69,
3021,980275200,,1.308,,failed,,0,,,72,72,
3022,980631700,,2.2259998,,failed,,0,,,76,76,
3023,982731700,,1.723,,failed,,0,,,77,77,
3024,983188600,,5.603,,failed,,0,,,78,78,
3025,984198600,,6.8510003,,failed,,0,,,78,78,
3026,996948500,,12.826,,failed,,0,,,84,84,
3027,997548500,,16.289001,,failed,,0,,,84,84,
3028,1517558500,,3.643,,failed,,0,,,92,92,
3029,1522058500,,2.256,,failed,,0,,,93,93,
3030,1524058500,,6.772,,failed,,0,,,93,93,
3031,1614068500,,8.907001,,failed,,0,,,94,94,
3032,1617088500,,23.134,,failed,,0,,,107,107,
3033,1620208500,,27.594,,failed,,0,,,108,108,
3034,1623728500,,29.066002,,failed,,0,,,108,108,
3035,1643728500,,15.547,,failed,,0,,,111,111,
3036,1652728500,,18.967,,failed,,0,,,111,111,
3037,1654728500,,11.373,,failed,,0,,,113,113,
3038,2154738500,,8.769,,failed,,0,,,113,113,
3039,2155248500,,14.952,,failed,,0,,,113,113,
3040,2155358500,,10.631,,failed,,0,,,116,116,
3041,2155468500,,3.1169999,,failed,,0,,,116,116,
3042,2155978500,,11.992,,failed,,0,,,120,120,
3043,2355988500,,14.773,,failed,,0,,,120,120,
3044,2359008500,,7.1510005,,failed,,0,,,121,121,
3045,2362028500,,16.263,,failed,,0,,,121,121,
3046,2383098500,,17.343,,failed,,0,,,121,121,
3047,2386918500,,55.553,,failed,,0,,,122,122,
3048,2388918500,,79.478,,failed,,0,,,128,128,
3049,2390918500,,79.191,,failed,,0,,,128,128,
3050,2410918500,,48.359997,,failed,,0,,,129,129,
3051,2413918500,,42.45,,failed,,0,,,129,129,
3052,2415918500,,48.099003,,failed,,0,,,129,129,
3053,2416128500,,51.051,,failed,,0,,,130,130,
3054,2417128500,,5.665,,failed,,0,,,139,139,
3055,2448487100,,15.224999,,failed,,0,,,139,139,
3056,2448507100,,2.03,,failed,,0,,,143,143,
3057,2848517100,,14.328,,failed,,0,,,147,147,
3058,2848538900,,14.940001,,failed,,0,,,147,147,
3059,2948548900,,19.422,,failed,,0,,,154,154,
3060,2963558900,,9.735,,failed,,0,,,154,154,
3061,2971717600,,38.217,,failed,,0,,,162,162,
3062,3271717600,,117.614006,,failed,,0,,,169,169,
3063,3272717600,,138.28099,,failed,,0,,,169,169,
3064,3273717600,,139.412,,failed,,0,,,169,169,
3065,3318111900,,181.882,,failed,,0,,,172,172,
3066,4818121900,,66.64,,failed,,0,,,184,184,
3067,4832221900,,62.011,,failed,,0,,,184,184,
3068,4834347000,,48.731,,failed,,0,,,184,184,
3069,4835017000,,19.833,,failed,,0,,,190,190,
3070,4836841000,,18.223999,,failed,,0,,,190,190,
3071,4837817000,,17.046999,,failed,,0,,,190,190,
3072,4852482900,,36.348,,failed,,0,,,192,192,
3073,4902482900,,36.072002,,failed,,0,,,193,193,
3074,4903998300,,40.11,,failed,,0,,,193,193,
3075,4904508300,,20.597,,failed,,0,,,195,195,
3076,4905018300,,28.579,,failed,,0,,,197,197,
3077,4955018300,,19.998,,failed,,0,,,197,197,
3078,5005018300,,15.290999,,failed,,0,,,197,197,
3079,5005528300,,13.386999,,failed,,0,,,197,197,
3080,5007538300,,16.239,,failed,,0,,,197,197,
3081,5007798300,,38.668,,failed,,0,,,201,201,
3082,5010808300,,29.199,,failed,,0,,,201,201,
3083,5011068300,,21.177,,failed,,0,,,201,201,
3084,5011328300,,22.581999,,failed,,0,,,201,201,
3085,5036034800,,25.307,,failed,,0,,,201,201,
3086,5036544800,,34.076,,failed,,0,,,201,201,
3087,5036754800,,34.69,,failed,,0,,,201,201,
3088,5036954800,,29.965002,,failed,,0,,,201,201,
3089,5536974800,,36.809,,failed,,0,,,203,203,
3090,5538984800,,57.467,,failed,,0,,,204,204,
3091,5539154800,,69.191,,failed,,0,,,205,205,
3092,5569164800,,67.863,,failed,,0,,,206,206,
3093,5570674800,,83.707,,failed,,0,,,206,206,
3094,5590674800,,109.247,,failed,,0,,,208,208,
3095,5610674800,,98.091,,failed,,0,,,208,208,
3096,5620684800,,84.08,,failed,,0,,,208,208,
3097,5621284800,,78.26,,failed,,0,,,208,208,
3098,5721284800,,69.631004,,failed,,0,,,215,215,
3099,6221294800,,100.339,,failed,,0,,,215,215,
3100,6521304800,,139.169,,failed,,0,,,215,215,
3101,6656526300,,129.914,,failed,,0,,,215,215,
3102,6658536300,,111.90399,,failed,,0,,,215,215,
3103,6658636800,,100.21999,,failed,,0,,,215,215,
3104,6658855200,,94.637,,failed,,0,,,215,215,
3105,6699292400,,79.338005,,failed,,0,,,219,219,
3106,6702302400,,112.799995,,failed,,0,,,221,221,
3107,6707213900,,107.732994,,failed,,0,,,236,236,
3108,6707599000,,122.68101,,failed,,0,,,238,238,
3109,6707739000,,13.674999,,failed,,0,,,244,244,
3110,6708005400,,17.438,,failed,,0,,,244,244,
3111,6708110900,,26.946,,failed,,0,,,245,245,
3112,6708234900,,24.36,,failed,,0,,,245,245,
3113,6708407800,,35.425,,failed,,0,,,245,245,
3114,6708578500,,44.161,,failed,,0,,,245,245,
3115,6708846100,,62.733997,,failed,,0,,,249,249,
3116,6708966300,,56.249996,,failed,,0,,,249,249,
3117,6709276300,,49.764,,failed,,0,,,249,249,
3118,6729276300,,43.967,,failed,,0,,,249,249,
3119,6729396300,,47.683,,failed,,0,,,249,249,
3120,6729672100,,96.308,,failed,,0,,,254,254,
3121,6731686500,,77.912994,,failed,,0,,,254,254,
3122,6733186500,,104.163,,failed,,0,,,254,254,
3123,6733306500,,104.43,,failed,,0,,,254,254,
3124,6733716500,,101.163,,failed,,0,,,254,254,
3125,6833716500,,102.307,,failed,,0,,,254,254,
3126,6933716500,,101.41,,failed,,0,,,254,254,
3127,7033716500,,89.596,,failed,,0,,,254,254,
3128,7034127500,,63.162,,failed,,0,,,254,254,
3129,7045127500,,220.606,,failed,,0,,,269,269,
3130,7045240800,,278.071,,failed,,0,,,272,272,
3131,7047089400,,231.147,,failed,,0,,,278,278,
3132,7047599400,,84.402,,failed,,0,,,283,283,
3133,7049609400,,62.194,,failed,,0,,,283,283,
3134,7094484400,,64.181,,failed,,0,,,283,283,
3135,7094554400,,50.653,,failed,,0,,,290,290,
3136,7209112700,,70.112,,failed,,0,,,291,291,
3137,7210122700,,72.167,,failed,,0,,,291,291,
3138,7214422700,,71.673004,,failed,,0,,,299,299,
3139,7314422700,,70.672,,failed,,0,,,299,299,
3140,7414422700,,67.93301,,failed,,0,,,299,299,
3141,7422422700,,59.851,,failed,,0,,,299,299,
3142,7422522700,,59.389004,,failed,,0,,,299,299,
3143,7422922700,,38.364,,failed,,0,,,303,303,
3144,8438975000,,116.063,,failed,,0,,,309,309,
3145,8439085000,,107.543,,failed,,0,,,309,309,
3146,8442050700,,82.090996,,failed,,0,,,315,315,
3147,8442160700,,1.1389999,,failed,,0,,,315,315,
3148,8442270700,,2.645,,failed,,0,,,317,317,
3149,8442780700,,2.7879999,,failed,,0,,,324,324,
3150,8442822900,,1.9909999,,failed,,0,,,325,325,
3151,8542822900,,7.884,,failed,,0,,,327,327,
3152,8543332900,,4.025,,failed,,0,,,328,328,
3153,8543842900,,2.2050002,,failed,,0,,,328,328,
3154,8544742900,,6.7530003,,failed,,0,,,330,330,
3155,8565816000,,10.539,,failed,,0,,,332,332,
3156,8665816000,,8.056999,,failed,,0,,,335,335,
3157,8666426000,,8.749,,failed,,0,,,337,337,
3158,8671436000,,3.422,,failed,,0,,,337,337,
3159,8671456000,,1.573,,failed,,0,,,337,337,
3160,8671476000,,2.736,,failed,,0,,,337,337,
3161,8671496000,,2.119,,failed,,0,,,337,337,
3162,8671516000,,1.9929999,,failed,,0,,,337,337,
3163,8671536000,,6.764,,failed,,0,,,337,337,
3164,8671556000,,5.342,,failed,,0,,,337,337,
3165,8671576000,,2.215,,failed,,0,,,337,337,
3166,8671596000,,5.971,,failed,,0,,,337,337,
3167,8671616000,,15.817,,failed,,0,,,337,337,
3168,8671636000,,20.127,,failed,,0,,,337,337,
3169,8671656000,,13.044001,,failed,,0,,,337,337,
3170,8671676000,,13.782999,,failed,,0,,,337,337,
3171,8671696000,,17.078999,,failed,,0,,,337,337,
3172,8671716000,,12.831,,failed,,0,,,337,337,
3173,8671736000,,11.481,,failed,,0,,,337,337,
3174,8671756000,,17.907,,failed,,0,,,337,337,
3175,8671776000,,22.791,,failed,,0,,,337,337,
3176,8671796000,,24.16,,failed,,0,,,337,337,
3177,8671816000,,27.934,,failed,,0,,,337,337,
3178,8671846000,,25.222,,failed,,0,,,337,337,
3179,8671876000,,20.389,,failed,,0,,,337,337,
3180,8671906000,,18.122,,failed,,0,,,337,337,
3181,8671936000,,25.26,,failed,,0,,,337,337,
3182,8673336000,,19.006,,failed,,0,,,337,337,
3183,8674736000,,14.829999,,failed,,0,,,337,337,
3184,8676136000,,16.907999,,failed,,0,,,337,337,
3185,9176146000,,16.675001,,failed,,0,,,340,340,
3186,9276146000,,22.774,,failed,,0,,,340,340,
3187,9376146000,,25.487999,,failed,,0,,,340,340,
3188,9376656000,,24.157999,,failed,,0,,,340,340,
3189,9776656000,,12.415,,failed,,0,,,347,347,
3190,9777166000,,3.221,,failed,,0,,,348,348,
3191,9877166000,,5.433,,failed,,0,,,348,348,
3192,9977166000,,11.128,,failed,,0,,,348,348,
3193,10027166000,,21.067999,,failed,,0,,,348,348,
3194,10027196000,,10.115,,failed,,0,,,348,348,
3195,10527196000,,4.6280003,,failed,,0,,,348,348,
3196,10528356000,,35.079998,,failed,,0,,,353,353,
3197,10750578200,,39.072,,failed,,0,,,353,353,
3198,11255688200,,35.509,,failed,,0,,,353,353,
3199,11257274600,,39.528,,failed,,0,,,353,353,
3200,11302446800,,61.489002,,failed,,0,,,353,353,
3201,11502446800,,80.301,,failed,,0,,,353,353,
3202,11902446800,,99.37,,failed,,0,,,353,353,
3203,11912460700,,94.015,,failed,,0,,,353,353,
3204,12112460700,,94.109,,failed,,0,,,357,357,
3205,12612470700,,39.329002,,failed,,0,,,362,362,
3206,12615030800,,50.508,,failed,,0,,,362,362,
3207,12615164300,,50.031,,failed,,0,,,364,364,
3208,12705164300,,50.953003,,failed,,0,,,364,364,
3209,12707174300,,45.05,,failed,,0,,,364,364,
3210,12808034300,,92.840004,,failed,,0,,,365,365,
3211,15308044300,,89.143,,failed,,0,,,365,365,
3212,15373044300,,42.3,,failed,,0,,,366,366,
3213,15394214600,,46.759,,failed,,0,,,368,368,
3214,15400754300,,43.977,,failed,,0,,,368,368,
3215,15442554000,,39.534,,failed,,0,,,368,368,
3216,15443674000,,46.623,,failed,,0,,,368,368,
3217,15593674000,,51.652,,failed,,0,,,368,368,
3218,15594711200,,42.419,,failed,,0,,,368,368,
3219,15645418400,,77.048004,,failed,,0,,,370,370,
3220,15651558400,,75.775,,failed,,0,,,370,370,
3221,15724720600,,92.846,,failed,,0,,,372,372,
3222,15730720600,,134.631,,failed,,0,,,380,380,
3223,15731473500,,130.697,,failed,,0,,,383,383,
3224,15881473500,,125.366,,failed,,0,,,383,383,
3225,15888534000,,119.33,,failed,,0,,,384,384,
3226,15889763000,,117.697,,failed,,0,,,385,385,
3227,15890113100,,175.753,,failed,,0,,,385,385,
3228,15980113100,,179.649,,failed,,0,,,387,387,
3229,16028025500,,185.87,,failed,,0,,,387,387,
3230,16029222900,,167.911,,failed,,0,,,387,387,
3231,16031042900,,86.536,,failed,,0,,,387,387,
3232,16131042900,,66.242,,failed,,0,,,387,387,
3233,16231042900,,62.486,,failed,,0,,,387,387,
3234,16232237100,,67.459,,failed,,0,,,389,389,
3235,16232297100,,72.957,,failed,,0,,,389,389,
3236,16232357100,,62.661,,failed,,0,,,389,389,
3237,16232867100,,69.991,,failed,,0,,,389,389,
3238,16242877100,,83.812,,failed,,0,,,392,392,
3239,16243887100,,76.993004,,failed,,0,,,392,392,
3240,16485809900,,93.607,,failed,,0,,,393,393,
3241,16486102500,,91.159,,failed,,0,,,393,393,
3242,16491102500,,91.462,,failed,,0,,,393,393,
3243,16491292300,,131.373,,failed,,0,,,397,397,
3244,16498302300,,124.70999,,failed,,0,,,397,397,
3245,16498423100,,123.050995,,failed,,0,,,397,397,
3246,16499513100,,85.52,,failed,,0,,,397,397,
3247,16500767400,,55.216003,,failed,,0,,,405,405,
3248,16600777400,,58.569004,,failed,,0,,,405,405,
3249,16602777400,,56.303,,failed,,0,,,405,405,
3250,16602905400,,42.058002,,failed,,0,,,407,407,
3251,16603015400,,45.521,,failed,,0,,,409,409,
3252,16608015400,,41.336998,,failed,,0,,,413,413,
3253,16614015400,,41.16,,failed,,0,,,413,413,
3254,16614065400,,59.120003,,failed,,0,,,426,426,
3255,16617075400,,48.939,,failed,,0,,,426,426,
3256,16617195400,,10.071,,failed,,0,,,440,440,
3257,16717294500,,20.259,,failed,,0,,,449,449,
3258,16718192400,,20.332,,failed,,0,,,451,451,
3259,16720442400,,6.9909997,,failed,,0,,,452,452,
3260,16730452400,,17.901001,,failed,,0,,,453,453,
3261,16732452400,,8.41,,failed,,0,,,454,454,
3262,16735317800,,2.716,,failed,,0,,,455,455,
3263,16740317800,,18.54,,failed,,0,,,459,459,
3264,16743495600,,2.0,,failed,,0,,,460,460,
3265,16743545600,,14.448,,failed,,0,,,464,464,
3266,16743602100,,18.279,,failed,,0,,,464,464,
3267,16745912100,,3.086,,failed,,0,,,472,472,
3268,16747192100,,7.3230004,,failed,,0,,,475,475,
3269,16752238600,,5.1150002,,failed,,0,,,475,475,
3270,16912518400,,10.316,,failed,,0,,,477,477,
3271,16915043400,,14.311,,failed,,0,,,479,479,
3272,16919089300,,7.2609997,,failed,,0,,,479,479,
3273,16939089300,,30.248999,,failed,,0,,,486,486,
3274,16944089300,,21.747,,failed,,0,,,486,486,
3275,16951589300,,28.137001,,failed,,0,,,493,493,
3276,17051679300,,26.182999,,failed,,0,,,493,493,
3277,17052099200,,26.937,,failed,,0,,,493,493,
